繁花,金宇澄,8.7,https://img1.doubanio.com/view/subject/s/public/s26037307.jpg,https://book.douban.com/subject/22714154/
中国哲学简史,冯友兰,8.9,https://img9.doubanio.com/view/subject/s/public/s1069364.jpg,https://book.douban.com/subject/1021273/
金锁记,张爱玲,8.6,https://img9.doubanio.com/view/subject/s/public/s2976745.jpg,https://book.douban.com/subject/3017857/
额尔古纳河右岸,迟子建,9.0,https://img9.doubanio.com/view/subject/s/public/s3380714.jpg,https://book.douban.com/subject/3311253/
海风中失落的血色馈赠,[加拿大] 阿利斯泰尔·麦克劳德,9.1,https://img3.doubanio.com/view/subject/s/public/s28061231.jpg,https://book.douban.com/subject/26357614/
设计中的设计,[日] 原研哉,8.6,https://img3.doubanio.com/view/subject/s/public/s2165932.jpg,https://book.douban.com/subject/1941558/
银河帝国：基地七部曲,[美] 艾萨克·阿西莫夫,9.5,https://img9.doubanio.com/view/subject/s/public/s28284246.jpg,https://book.douban.com/subject/26389895/
简爱（英文全本）,[英] 夏洛蒂·勃朗特,8.5,https://img9.doubanio.com/view/subject/s/public/s5924326.jpg,https://book.douban.com/subject/1141406/
强风吹拂,三浦紫苑,9.0,https://img1.doubanio.com/view/subject/s/public/s27914268.jpg,https://book.douban.com/subject/26210487/
众病之王,[美] 悉达多·穆克吉,9.1,https://img1.doubanio.com/view/subject/s/public/s24598159.jpg,https://book.douban.com/subject/20507206/
恶意,[日] 东野圭吾,8.4,https://img9.doubanio.com/view/subject/s/public/s3814606.jpg,https://book.douban.com/subject/3646172/
庄子,孙通海 译注,9.4,https://img9.doubanio.com/view/subject/s/public/s5765615.jpg,https://book.douban.com/subject/2046236/
狂热分子,[美] 埃里克·霍弗,8.9,https://img1.doubanio.com/view/subject/s/public/s28036829.jpg,https://book.douban.com/subject/3057556/
影响力,[美] 罗伯特·西奥迪尼,8.6,https://img9.doubanio.com/view/subject/s/public/s1657785.jpg,https://book.douban.com/subject/1786387/
ZOO,[日] 乙一,8.6,https://img1.doubanio.com/view/subject/s/public/s2756239.jpg,https://book.douban.com/subject/2297697/
象棋的故事,[奥] 斯台芬·茨威格,9.1,https://img3.doubanio.com/view/subject/s/public/s2897060.jpg,https://book.douban.com/subject/2158684/
